RotationInterval(0-1s),PWMDutyCycle(0-1)
1.000000,0.5693
0.142104,0.6299
0.104997,0.5859
0.105699,0.5859
0.121528,0.5840
0.163504,0.5830
0.203572,0.5781
0.207535,0.5752
0.188908,0.5742
0.197107,0.5732
0.223279,0.5723
1.000000,0.5713
1.000000,0.5020
1.000000,0.5098
0.289153,0.5791
1.000000,0.5508
0.150356,0.6182
0.114562,0.5801
0.130626,0.5820
0.133158,0.5781
0.142015,0.5791
0.161412,0.5762
0.202878,0.5742
1.000000,0.5713
0.084646,0.6299
0.104945,0.5898
0.094069,0.5869
0.107962,0.5850
0.114222,0.5830
0.127915,0.5801
0.154281,0.5781
1.000000,0.5762
0.056937,0.6318
0.159540,0.5928
0.141350,0.5859
0.141955,0.5830
0.138137,0.5811
0.142842,0.5781
0.161458,0.5771
0.192871,0.5752
0.189465,0.5732
0.176536,0.5732
0.262435,0.5732
1.000000,0.5684
0.121858,0.6289
0.091496,0.5859
0.094846,0.5869
0.106208,0.5850
0.109020,0.5840
0.129958,0.5811
0.178031,0.5791
0.310081,0.5762
1.000000,0.5684
0.087618,0.6309
0.103813,0.5879
0.094007,0.5869
0.097165,0.5859
0.103932,0.5850
0.123858,0.5820
0.175942,0.5801
1.000000,0.5771
0.090741,0.6328
0.126460,0.5918
0.111581,0.5869
0.118995,0.5859
0.122775,0.5840
0.119153,0.5811
0.122455,0.5801
0.133001,0.5801
0.143597,0.5791
0.140690,0.5781
0.140546,0.5781
0.134939,0.5781
0.157822,0.5781
0.162212,0.5762
0.198198,0.5762
1.000000,0.5742
0.076781,0.6309
0.162966,0.5908
0.144962,0.5850
0.136319,0.5840
0.126058,0.5830
0.127116,0.5801
0.125718,0.5801
0.120910,0.5801
0.130465,0.5801
0.152619,0.5791
0.241403,0.5781
1.000000,0.5732
0.091084,0.6318
0.117047,0.5898
0.100904,0.5879
0.105531,0.5869
0.107719,0.5850
0.129234,0.5820
1.000000,0.5811
1.000000,0.5000
1.000000,0.5098
0.304662,0.5781
1.000000,0.5498
0.129980,0.6182
0.155618,0.5811
0.141849,0.5811
0.164291,0.5781
0.192422,0.5771
0.288190,0.5732
1.000000,0.5674
0.107152,0.6299
0.107998,0.5869
0.100891,0.5859
0.117051,0.5830
0.125288,0.5820
0.127479,0.5791
0.149728,0.5781
0.349137,0.5762
1.000000,0.5645
0.138299,0.6309
0.105930,0.5840
0.112113,0.5850
0.127779,0.5830
0.123482,0.5820
0.133444,0.5791
0.149755,0.5781
0.150641,0.5762
0.148149,0.5762
0.188987,0.5752
0.375975,0.5732
1.000000,0.5625
0.127497,0.6299
0.100602,0.5840
0.098604,0.5859
0.109215,0.5840
0.126173,0.5830
0.178256,0.5791
0.360984,0.5762
1.000000,0.5654
0.091265,0.6309
0.101835,0.5869
0.094290,0.5869
0.096095,0.5850
0.104515,0.5850
0.126514,0.5811
0.204176,0.5801
1.000000,0.5752
0.111568,0.6328
0.119570,0.5898
0.109319,0.5869
0.123594,0.5859
0.132877,0.5840
0.130158,0.5801
0.134389,0.5801
0.227730,0.5791
0.471475,0.5732
1.000000,0.5586
0.112615,0.6309
0.090991,0.5830
0.083695,0.5869
0.104172,0.5859
0.107250,0.5850
0.121567,0.5820
0.158708,0.5811
1.000000,0.5781
0.048131,0.6338
0.171546,0.5947
0.145580,0.5859
0.135583,0.5859
0.129203,0.5840
0.126992,0.5811
0.119308,0.5801
0.134510,0.5801
0.159010,0.5791
0.250163,0.5781
1.000000,0.5723
0.093280,0.6318
0.111071,0.5898
0.099666,0.5879
0.103063,0.5869
0.106537,0.5859
0.132811,0.5830
1.000000,0.5811
0.126423,0.6348
0.128211,0.5918
0.113711,0.5879
0.106170,0.5869
0.098819,0.5859
0.110778,0.5830
0.106660,0.5820
0.104231,0.5820
0.114047,0.5820
0.128210,0.5811
0.158512,0.5801
0.211032,0.5791
0.248993,0.5752
1.000000,0.5723
0.129080,0.6309
0.167995,0.5879
0.136957,0.5840
1.000000,0.5850
1.000000,0.4990
1.000000,0.5098
1.000000,0.5781
0.102663,0.6221
0.233575,0.5781
0.292289,0.5762
1.000000,0.5713
0.093275,0.6328
0.123219,0.5879
0.117637,0.5859
0.132956,0.5830
0.134856,0.5811
0.140207,0.5781
0.162219,0.5771
0.174626,0.5752
0.198818,0.5732
